REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
507,dm_uncontrolled,33,19.8,46.2,Proportion,"33 (19.8, 46.2)",50,,NA,Maharashtra,27,Gondiya
508,dm_untreated,25.7,14.1,37.3,Proportion,"25.7 (14.1, 37.3)",55,,NA,Maharashtra,27,Gadchiroli
508,dm_uncontrolled,35.3,22.9,47.8,Proportion,"35.3 (22.9, 47.8)",55,,NA,Maharashtra,27,Gadchiroli
509,dm_untreated,19.2,8.6,29.7,Proportion,"19.2 (8.6, 29.7)",71,,NA,Maharashtra,27,Chandrapur
509,dm_uncontrolled,23.3,13,33.6,Proportion,"23.3 (13, 33.6)",71,,NA,Maharashtra,27,Chandrapur
510,dm_untreated,10.9,1.3,20.6,Proportion,"10.9 (1.3, 20.6)",60,,NA,Maharashtra,27,Yavatmal
510,dm_uncontrolled,39.4,27.1,51.7,Proportion,"39.4 (27.1, 51.7)",60,,NA,Maharashtra,27,Yavatmal
511,dm_untreated,24.7,10.9,38.5,Proportion,"24.7 (10.9, 38.5)",54,,NA,Maharashtra,27,Nanded
511,dm_uncontrolled,31.7,19.8,43.6,Proportion,"31.7 (19.8, 43.6)",54,,NA,Maharashtra,27,Nanded
512,dm_untreated,29.2,16.4,42,Proportion,"29.2 (16.4, 42)",60,,NA,Maharashtra,27,Hingoli
512,dm_uncontrolled,43.7,28.1,59.4,Proportion,"43.7 (28.1, 59.4)",60,,NA,Maharashtra,27,Hingoli
513,dm_untreated,30.4,19.6,41.2,Proportion,"30.4 (19.6, 41.2)",71,,NA,Maharashtra,27,Parbhani
513,dm_uncontrolled,35.6,24.3,46.9,Proportion,"35.6 (24.3, 46.9)",71,,NA,Maharashtra,27,Parbhani
514,dm_untreated,18.7,4.3,33,Proportion,"18.7 (4.3, 33)",55,,NA,Maharashtra,27,Jalna
514,dm_uncontrolled,36.2,19.9,52.4,Proportion,"36.2 (19.9, 52.4)",55,,NA,Maharashtra,27,Jalna
515,dm_untreated,31.4,18,44.9,Proportion,"31.4 (18, 44.9)",60,,NA,Maharashtra,27,Aurangabad
515,dm_uncontrolled,35,23.6,46.5,Proportion,"35 (23.6, 46.5)",60,,NA,Maharashtra,27,Aurangabad
516,dm_untreated,18.6,8.8,28.4,Proportion,"18.6 (8.8, 28.4)",79,,NA,Maharashtra,27,Nashik
516,dm_uncontrolled,39.2,28.7,49.6,Proportion,"39.2 (28.7, 49.6)",79,,NA,Maharashtra,27,Nashik
518,dm_untreated,5.6,0.3,10.8,Proportion,"5.6 (0.3, 10.8)",83,,NA,Maharashtra,27,Mumbai Suburban
518,dm_uncontrolled,43.2,29.7,56.6,Proportion,"43.2 (29.7, 56.6)",83,,NA,Maharashtra,27,Mumbai Suburban
519,dm_untreated,12.3,3.7,20.8,Proportion,"12.3 (3.7, 20.8)",121,,NA,Maharashtra,27,Mumbai
519,dm_uncontrolled,29.6,20.1,39,Proportion,"29.6 (20.1, 39)",121,,NA,Maharashtra,27,Mumbai
520,dm_untreated,6.9,0.9,12.9,Proportion,"6.9 (0.9, 12.9)",90,,NA,Maharashtra,27,Raigarh
520,dm_uncontrolled,54.1,45.5,62.7,Proportion,"54.1 (45.5, 62.7)",90,,NA,Maharashtra,27,Raigarh
521,dm_untreated,8.9,3.4,14.5,Proportion,"8.9 (3.4, 14.5)",96,,NA,Maharashtra,27,Pune
521,dm_uncontrolled,41.6,30.6,52.6,Proportion,"41.6 (30.6, 52.6)",96,,NA,Maharashtra,27,Pune
522,dm_untreated,10.6,2.9,18.3,Proportion,"10.6 (2.9, 18.3)",99,,NA,Maharashtra,27,Ahmadnagar
522,dm_uncontrolled,34.4,24.6,44.3,Proportion,"34.4 (24.6, 44.3)",99,,NA,Maharashtra,27,Ahmadnagar
523,dm_untreated,15.6,7.8,23.5,Proportion,"15.6 (7.8, 23.5)",77,,NA,Maharashtra,27,Bid
523,dm_uncontrolled,31.8,18.3,45.3,Proportion,"31.8 (18.3, 45.3)",77,,NA,Maharashtra,27,Bid
524,dm_untreated,21.6,13.2,30,Proportion,"21.6 (13.2, 30)",83,,NA,Maharashtra,27,Latur
524,dm_uncontrolled,34.9,24.9,44.9,Proportion,"34.9 (24.9, 44.9)",83,,NA,Maharashtra,27,Latur
525,dm_untreated,11,4.8,17.3,Proportion,"11 (4.8, 17.3)",71,,NA,Maharashtra,27,Osmanabad
525,dm_uncontrolled,40.4,29.6,51.2,Proportion,"40.4 (29.6, 51.2)",71,,NA,Maharashtra,27,Osmanabad
526,dm_untreated,12,4.6,19.4,Proportion,"12 (4.6, 19.4)",77,,NA,Maharashtra,27,Solapur
526,dm_uncontrolled,49.7,39.1,60.3,Proportion,"49.7 (39.1, 60.3)",77,,NA,Maharashtra,27,Solapur
527,dm_untreated,12.7,6.7,18.7,Proportion,"12.7 (6.7, 18.7)",124,,NA,Maharashtra,27,Satara
527,dm_uncontrolled,32.1,24.9,39.4,Proportion,"32.1 (24.9, 39.4)",124,,NA,Maharashtra,27,Satara
528,dm_untreated,8.6,1.6,15.6,Proportion,"8.6 (1.6, 15.6)",108,,NA,Maharashtra,27,Ratnagiri
528,dm_uncontrolled,53.7,44.3,63.2,Proportion,"53.7 (44.3, 63.2)",108,,NA,Maharashtra,27,Ratnagiri
529,dm_untreated,10.2,4.7,15.8,Proportion,"10.2 (4.7, 15.8)",152,,NA,Maharashtra,27,Sindhudurg
529,dm_uncontrolled,53,46.3,59.6,Proportion,"53 (46.3, 59.6)",152,,NA,Maharashtra,27,Sindhudurg
530,dm_untreated,7.4,2.4,12.3,Proportion,"7.4 (2.4, 12.3)",98,,NA,Maharashtra,27,Kolhapur
530,dm_uncontrolled,44.5,31,58,Proportion,"44.5 (31, 58)",98,,NA,Maharashtra,27,Kolhapur
531,dm_untreated,9,4.4,13.7,Proportion,"9 (4.4, 13.7)",104,,NA,Maharashtra,27,Sangli
531,dm_uncontrolled,44.3,35.1,53.5,Proportion,"44.3 (35.1, 53.5)",104,,NA,Maharashtra,27,Sangli
542,dm_untreated,30.3,19.9,40.7,Proportion,"30.3 (19.9, 40.7)",140,,NA,Andhra Pradesh,28,Srikakulam
542,dm_uncontrolled,38.2,28.2,48.1,Proportion,"38.2 (28.2, 48.1)",140,,NA,Andhra Pradesh,28,Srikakulam
543,dm_untreated,17.1,8.5,25.7,Proportion,"17.1 (8.5, 25.7)",100,,NA,Andhra Pradesh,28,Vizianagaram
543,dm_uncontrolled,52.9,44,61.8,Proportion,"52.9 (44, 61.8)",100,,NA,Andhra Pradesh,28,Vizianagaram
544,dm_untreated,16.2,8.5,23.9,Proportion,"16.2 (8.5, 23.9)",95,,NA,Andhra Pradesh,28,Visakhapatnam
544,dm_uncontrolled,41,30.5,51.6,Proportion,"41 (30.5, 51.6)",95,,NA,Andhra Pradesh,28,Visakhapatnam
545,dm_untreated,8.5,4.9,12.1,Proportion,"8.5 (4.9, 12.1)",194,,NA,Andhra Pradesh,28,East Godavari
545,dm_uncontrolled,58.6,50.9,66.4,Proportion,"58.6 (50.9, 66.4)",194,,NA,Andhra Pradesh,28,East Godavari
546,dm_untreated,13.6,6.5,20.8,Proportion,"13.6 (6.5, 20.8)",180,,NA,Andhra Pradesh,28,West Godavari
546,dm_uncontrolled,48,39.2,56.8,Proportion,"48 (39.2, 56.8)",180,,NA,Andhra Pradesh,28,West Godavari
547,dm_untreated,13.3,6.8,19.8,Proportion,"13.3 (6.8, 19.8)",231,,NA,Andhra Pradesh,28,Krishna
547,dm_uncontrolled,50.6,42,59.3,Proportion,"50.6 (42, 59.3)",231,,NA,Andhra Pradesh,28,Krishna
548,dm_untreated,7.5,3.3,11.7,Proportion,"7.5 (3.3, 11.7)",185,,NA,Andhra Pradesh,28,Guntur
548,dm_uncontrolled,59.4,52.4,66.5,Proportion,"59.4 (52.4, 66.5)",185,,NA,Andhra Pradesh,28,Guntur
549,dm_untreated,4.9,1.7,8.1,Proportion,"4.9 (1.7, 8.1)",176,,NA,Andhra Pradesh,28,Prakasam
549,dm_uncontrolled,55,47.5,62.6,Proportion,"55 (47.5, 62.6)",176,,NA,Andhra Pradesh,28,Prakasam
550,dm_untreated,13.6,8.6,18.5,Proportion,"13.6 (8.6, 18.5)",168,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
550,dm_uncontrolled,55.3,47.4,63.2,Proportion,"55.3 (47.4, 63.2)",168,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
551,dm_untreated,10.7,3.6,17.9,Proportion,"10.7 (3.6, 17.9)",130,,NA,Andhra Pradesh,28,Y.S.R.
551,dm_uncontrolled,46.1,37.6,54.6,Proportion,"46.1 (37.6, 54.6)",130,,NA,Andhra Pradesh,28,Y.S.R.
552,dm_untreated,5.9,1.5,10.3,Proportion,"5.9 (1.5, 10.3)",93,,NA,Andhra Pradesh,28,Kurnool
552,dm_uncontrolled,51.7,43.4,60.1,Proportion,"51.7 (43.4, 60.1)",93,,NA,Andhra Pradesh,28,Kurnool
553,dm_untreated,6.9,1.2,12.6,Proportion,"6.9 (1.2, 12.6)",115,,NA,Andhra Pradesh,28,Anantapur
553,dm_uncontrolled,53.5,43.7,63.4,Proportion,"53.5 (43.7, 63.4)",115,,NA,Andhra Pradesh,28,Anantapur
554,dm_untreated,8.1,3.7,12.5,Proportion,"8.1 (3.7, 12.5)",162,,NA,Andhra Pradesh,28,Chittoor
554,dm_uncontrolled,45.4,37.7,53,Proportion,"45.4 (37.7, 53)",162,,NA,Andhra Pradesh,28,Chittoor
555,dm_untreated,8.9,4.3,13.4,Proportion,"8.9 (4.3, 13.4)",110,,NA,Karnataka,29,Belgaum
555,dm_uncontrolled,33.6,24.4,42.8,Proportion,"33.6 (24.4, 42.8)",110,,NA,Karnataka,29,Belgaum
556,dm_untreated,12.9,4.9,20.9,Proportion,"12.9 (4.9, 20.9)",91,,NA,Karnataka,29,Bagalkot
556,dm_uncontrolled,51.5,42.6,60.4,Proportion,"51.5 (42.6, 60.4)",91,,NA,Karnataka,29,Bagalkot
557,dm_untreated,8.7,3,14.5,Proportion,"8.7 (3, 14.5)",111,,NA,Karnataka,29,Bijapur
557,dm_uncontrolled,55.1,46,64.1,Proportion,"55.1 (46, 64.1)",111,,NA,Karnataka,29,Bijapur
558,dm_untreated,19,9.1,28.9,Proportion,"19 (9.1, 28.9)",80,,NA,Karnataka,29,Bidar
558,dm_uncontrolled,24.3,13.5,35,Proportion,"24.3 (13.5, 35)",80,,NA,Karnataka,29,Bidar
559,dm_untreated,38.1,21.8,54.4,Proportion,"38.1 (21.8, 54.4)",103,,NA,Karnataka,29,Raichur
559,dm_uncontrolled,27.3,15.8,38.8,Proportion,"27.3 (15.8, 38.8)",103,,NA,Karnataka,29,Raichur
560,dm_untreated,17.2,8.4,26,Proportion,"17.2 (8.4, 26)",76,,NA,Karnataka,29,Koppal
560,dm_uncontrolled,54.5,44.8,64.2,Proportion,"54.5 (44.8, 64.2)",76,,NA,Karnataka,29,Koppal
561,dm_untreated,8.1,2.5,13.7,Proportion,"8.1 (2.5, 13.7)",83,,NA,Karnataka,29,Gadag
561,dm_uncontrolled,47,36.3,57.8,Proportion,"47 (36.3, 57.8)",83,,NA,Karnataka,29,Gadag
562,dm_untreated,7.4,2.3,12.6,Proportion,"7.4 (2.3, 12.6)",113,,NA,Karnataka,29,Dharwad
562,dm_uncontrolled,48.8,39.8,57.9,Proportion,"48.8 (39.8, 57.9)",113,,NA,Karnataka,29,Dharwad
563,dm_untreated,13.2,3.5,22.9,Proportion,"13.2 (3.5, 22.9)",84,,NA,Karnataka,29,Uttara Kannada
563,dm_uncontrolled,43.7,32.5,54.9,Proportion,"43.7 (32.5, 54.9)",84,,NA,Karnataka,29,Uttara Kannada
564,dm_untreated,13.9,5.5,22.2,Proportion,"13.9 (5.5, 22.2)",81,,NA,Karnataka,29,Haveri
564,dm_uncontrolled,58,45.3,70.7,Proportion,"58 (45.3, 70.7)",81,,NA,Karnataka,29,Haveri
565,dm_untreated,18,6.9,29.2,Proportion,"18 (6.9, 29.2)",66,,NA,Karnataka,29,Bellary
565,dm_uncontrolled,39.2,27.8,50.5,Proportion,"39.2 (27.8, 50.5)",66,,NA,Karnataka,29,Bellary
566,dm_untreated,7.8,1.7,13.9,Proportion,"7.8 (1.7, 13.9)",118,,NA,Karnataka,29,Chitradurga
566,dm_uncontrolled,47.9,38.8,57,Proportion,"47.9 (38.8, 57)",118,,NA,Karnataka,29,Chitradurga
567,dm_untreated,28.8,14.5,43.2,Proportion,"28.8 (14.5, 43.2)",135,,NA,Karnataka,29,Davanagere
567,dm_uncontrolled,42.1,28.6,55.5,Proportion,"42.1 (28.6, 55.5)",135,,NA,Karnataka,29,Davanagere
568,dm_untreated,11.6,5.5,17.6,Proportion,"11.6 (5.5, 17.6)",134,,NA,Karnataka,29,Shimoga
568,dm_uncontrolled,48.9,39.5,58.3,Proportion,"48.9 (39.5, 58.3)",134,,NA,Karnataka,29,Shimoga
569,dm_untreated,11.5,5.4,17.7,Proportion,"11.5 (5.4, 17.7)",188,,NA,Karnataka,29,Udupi
569,dm_uncontrolled,47.5,41.1,53.9,Proportion,"47.5 (41.1, 53.9)",188,,NA,Karnataka,29,Udupi
570,dm_untreated,7.7,2.5,12.9,Proportion,"7.7 (2.5, 12.9)",108,,NA,Karnataka,29,Chikmagalur
570,dm_uncontrolled,48,39.3,56.6,Proportion,"48 (39.3, 56.6)",108,,NA,Karnataka,29,Chikmagalur
571,dm_untreated,14,6,22,Proportion,"14 (6, 22)",131,,NA,Karnataka,29,Tumkur
571,dm_uncontrolled,49.2,39.2,59.3,Proportion,"49.2 (39.2, 59.3)",131,,NA,Karnataka,29,Tumkur
572,dm_untreated,9.9,4.5,15.3,Proportion,"9.9 (4.5, 15.3)",140,,NA,Karnataka,29,Bangalore
572,dm_uncontrolled,60.1,51.3,69,Proportion,"60.1 (51.3, 69)",140,,NA,Karnataka,29,Bangalore
573,dm_untreated,3.4,-0.3,7,Proportion,"3.4 (-0.3, 7)",125,,NA,Karnataka,29,Mandya
573,dm_uncontrolled,51.9,41.6,62.3,Proportion,"51.9 (41.6, 62.3)",125,,NA,Karnataka,29,Mandya
574,dm_untreated,8.7,4.2,13.2,Proportion,"8.7 (4.2, 13.2)",127,,NA,Karnataka,29,Hassan
574,dm_uncontrolled,55.7,45.2,66.2,Proportion,"55.7 (45.2, 66.2)",127,,NA,Karnataka,29,Hassan
575,dm_untreated,7.4,3.1,11.7,Proportion,"7.4 (3.1, 11.7)",124,,NA,Karnataka,29,Dakshina Kannada
575,dm_uncontrolled,49.4,40.6,58.2,Proportion,"49.4 (40.6, 58.2)",124,,NA,Karnataka,29,Dakshina Kannada
576,dm_untreated,9.8,4.1,15.5,Proportion,"9.8 (4.1, 15.5)",178,,NA,Karnataka,29,Kodagu
576,dm_uncontrolled,47.6,39.9,55.3,Proportion,"47.6 (39.9, 55.3)",178,,NA,Karnataka,29,Kodagu
577,dm_untreated,5.1,1,9.2,Proportion,"5.1 (1, 9.2)",110,,NA,Karnataka,29,Mysore
577,dm_uncontrolled,56.8,43.1,70.5,Proportion,"56.8 (43.1, 70.5)",110,,NA,Karnataka,29,Mysore
578,dm_untreated,9.9,3.9,15.8,Proportion,"9.9 (3.9, 15.8)",103,,NA,Karnataka,29,Chamarajanagar
578,dm_uncontrolled,54,43.7,64.4,Proportion,"54 (43.7, 64.4)",103,,NA,Karnataka,29,Chamarajanagar
579,dm_untreated,33.2,16.8,49.6,Proportion,"33.2 (16.8, 49.6)",148,,NA,Karnataka,29,Gulbarga
579,dm_uncontrolled,27.7,17.2,38.2,Proportion,"27.7 (17.2, 38.2)",148,,NA,Karnataka,29,Gulbarga
580,dm_untreated,12.3,1.5,23.2,Proportion,"12.3 (1.5, 23.2)",65,,NA,Karnataka,29,Yadgir
580,dm_uncontrolled,42.6,33.1,52.2,Proportion,"42.6 (33.1, 52.2)",65,,NA,Karnataka,29,Yadgir
581,dm_untreated,8.2,3,13.5,Proportion,"8.2 (3, 13.5)",95,,NA,Karnataka,29,Kolar
581,dm_uncontrolled,58.7,48.1,69.3,Proportion,"58.7 (48.1, 69.3)",95,,NA,Karnataka,29,Kolar
582,dm_untreated,13.2,7.6,18.8,Proportion,"13.2 (7.6, 18.8)",108,,NA,Karnataka,29,Chikkaballapura
582,dm_uncontrolled,40.4,31.3,49.5,Proportion,"40.4 (31.3, 49.5)",108,,NA,Karnataka,29,Chikkaballapura
583,dm_untreated,7.4,2.4,12.4,Proportion,"7.4 (2.4, 12.4)",136,,NA,Karnataka,29,Bangalore Rural
583,dm_uncontrolled,52.8,44.6,60.9,Proportion,"52.8 (44.6, 60.9)",136,,NA,Karnataka,29,Bangalore Rural
584,dm_untreated,6.6,2.2,11,Proportion,"6.6 (2.2, 11)",151,,NA,Karnataka,29,Ramanagara
584,dm_uncontrolled,55.1,47.3,63,Proportion,"55.1 (47.3, 63)",151,,NA,Karnataka,29,Ramanagara
585,dm_untreated,12.4,6.1,18.7,Proportion,"12.4 (6.1, 18.7)",223,,NA,Goa,30,North Goa
585,dm_uncontrolled,54.8,47.1,62.5,Proportion,"54.8 (47.1, 62.5)",223,,NA,Goa,30,North Goa
586,dm_untreated,7.7,4.9,10.5,Proportion,"7.7 (4.9, 10.5)",269,,NA,Goa,30,South Goa
586,dm_uncontrolled,39.7,33,46.5,Proportion,"39.7 (33, 46.5)",269,,NA,Goa,30,South Goa
587,dm_untreated,18.3,11.9,24.7,Proportion,"18.3 (11.9, 24.7)",267,,NA,Lakshadweep,31,Lakshadweep
587,dm_uncontrolled,42.7,35,50.4,Proportion,"42.7 (35, 50.4)",267,,NA,Lakshadweep,31,Lakshadweep
588,dm_untreated,11.8,7.4,16.3,Proportion,"11.8 (7.4, 16.3)",235,,NA,Kerala,32,Kasaragod
588,dm_uncontrolled,44.5,35.6,53.4,Proportion,"44.5 (35.6, 53.4)",235,,NA,Kerala,32,Kasaragod
589,dm_untreated,19.5,14.1,24.9,Proportion,"19.5 (14.1, 24.9)",539,,NA,Kerala,32,Kannur
589,dm_uncontrolled,43.3,36.8,49.8,Proportion,"43.3 (36.8, 49.8)",539,,NA,Kerala,32,Kannur
590,dm_untreated,20,13.6,26.4,Proportion,"20 (13.6, 26.4)",214,,NA,Kerala,32,Wayanad
590,dm_uncontrolled,34.2,26.2,42.2,Proportion,"34.2 (26.2, 42.2)",214,,NA,Kerala,32,Wayanad
591,dm_untreated,11.8,7.6,16,Proportion,"11.8 (7.6, 16)",292,,NA,Kerala,32,Kozhikode
591,dm_uncontrolled,48.5,41.9,55,Proportion,"48.5 (41.9, 55)",292,,NA,Kerala,32,Kozhikode
592,dm_untreated,21.6,15.4,27.9,Proportion,"21.6 (15.4, 27.9)",331,,NA,Kerala,32,Malappuram
592,dm_uncontrolled,39.5,33.3,45.6,Proportion,"39.5 (33.3, 45.6)",331,,NA,Kerala,32,Malappuram
593,dm_untreated,15.7,11,20.4,Proportion,"15.7 (11, 20.4)",289,,NA,Kerala,32,Palakkad
593,dm_uncontrolled,43.7,39.1,48.3,Proportion,"43.7 (39.1, 48.3)",289,,NA,Kerala,32,Palakkad
594,dm_untreated,19.4,14.3,24.5,Proportion,"19.4 (14.3, 24.5)",393,,NA,Kerala,32,Thrissur
594,dm_uncontrolled,39.5,33.5,45.4,Proportion,"39.5 (33.5, 45.4)",393,,NA,Kerala,32,Thrissur
595,dm_untreated,12.6,8,17.2,Proportion,"12.6 (8, 17.2)",366,,NA,Kerala,32,Ernakulam
595,dm_uncontrolled,39.2,33.1,45.4,Proportion,"39.2 (33.1, 45.4)",366,,NA,Kerala,32,Ernakulam
596,dm_untreated,15.8,10.2,21.5,Proportion,"15.8 (10.2, 21.5)",281,,NA,Kerala,32,Idukki
596,dm_uncontrolled,36.6,29.9,43.3,Proportion,"36.6 (29.9, 43.3)",281,,NA,Kerala,32,Idukki
597,dm_untreated,19.5,12.1,26.8,Proportion,"19.5 (12.1, 26.8)",409,,NA,Kerala,32,Kottayam
597,dm_uncontrolled,44.5,38.4,50.7,Proportion,"44.5 (38.4, 50.7)",409,,NA,Kerala,32,Kottayam
598,dm_untreated,17.1,12,22.2,Proportion,"17.1 (12, 22.2)",321,,NA,Kerala,32,Alappuzha
598,dm_uncontrolled,45.2,39,51.4,Proportion,"45.2 (39, 51.4)",321,,NA,Kerala,32,Alappuzha
599,dm_untreated,13.9,10.5,17.2,Proportion,"13.9 (10.5, 17.2)",451,,NA,Kerala,32,Pathanamthitta
599,dm_uncontrolled,45.8,41.9,49.8,Proportion,"45.8 (41.9, 49.8)",451,,NA,Kerala,32,Pathanamthitta
600,dm_untreated,8.7,5.7,11.6,Proportion,"8.7 (5.7, 11.6)",301,,NA,Kerala,32,Kollam
600,dm_uncontrolled,43.7,38.4,49,Proportion,"43.7 (38.4, 49)",301,,NA,Kerala,32,Kollam
601,dm_untreated,18.5,13.7,23.2,Proportion,"18.5 (13.7, 23.2)",331,,NA,Kerala,32,Thiruvananthapuram
601,dm_uncontrolled,48.5,43,53.9,Proportion,"48.5 (43, 53.9)",331,,NA,Kerala,32,Thiruvananthapuram
602,dm_untreated,24.4,11.7,37.1,Proportion,"24.4 (11.7, 37.1)",262,,NA,Tamil Nadu,33,Thiruvallur
602,dm_uncontrolled,45,35,55,Proportion,"45 (35, 55)",262,,NA,Tamil Nadu,33,Thiruvallur
603,dm_untreated,27,7.3,46.6,Proportion,"27 (7.3, 46.6)",206,,NA,Tamil Nadu,33,Chennai
603,dm_uncontrolled,35.9,28,43.7,Proportion,"35.9 (28, 43.7)",206,,NA,Tamil Nadu,33,Chennai
604,dm_untreated,24.5,13.5,35.4,Proportion,"24.5 (13.5, 35.4)",268,,NA,Tamil Nadu,33,Kancheepuram
604,dm_uncontrolled,49.8,41.2,58.4,Proportion,"49.8 (41.2, 58.4)",268,,NA,Tamil Nadu,33,Kancheepuram
605,dm_untreated,5.7,0.4,11,Proportion,"5.7 (0.4, 11)",173,,NA,Tamil Nadu,33,Vellore
605,dm_uncontrolled,52.9,46.3,59.6,Proportion,"52.9 (46.3, 59.6)",173,,NA,Tamil Nadu,33,Vellore
606,dm_untreated,34.2,10.1,58.3,Proportion,"34.2 (10.1, 58.3)",221,,NA,Tamil Nadu,33,Tiruvannamalai
606,dm_uncontrolled,41.1,28,54.3,Proportion,"41.1 (28, 54.3)",221,,NA,Tamil Nadu,33,Tiruvannamalai
607,dm_untreated,41.2,26.1,56.3,Proportion,"41.2 (26.1, 56.3)",221,,NA,Tamil Nadu,33,Viluppuram
607,dm_uncontrolled,35.6,25.5,45.7,Proportion,"35.6 (25.5, 45.7)",221,,NA,Tamil Nadu,33,Viluppuram
608,dm_untreated,3.7,0.6,6.8,Proportion,"3.7 (0.6, 6.8)",162,,NA,Tamil Nadu,33,Salem
608,dm_uncontrolled,47.5,40.8,54.1,Proportion,"47.5 (40.8, 54.1)",162,,NA,Tamil Nadu,33,Salem
609,dm_untreated,6.8,3,10.5,Proportion,"6.8 (3, 10.5)",169,,NA,Tamil Nadu,33,Namakkal
609,dm_uncontrolled,53,44.1,61.9,Proportion,"53 (44.1, 61.9)",169,,NA,Tamil Nadu,33,Namakkal
610,dm_untreated,13.2,1,25.4,Proportion,"13.2 (1, 25.4)",169,,NA,Tamil Nadu,33,Erode
610,dm_uncontrolled,39,23.8,54.2,Proportion,"39 (23.8, 54.2)",169,,NA,Tamil Nadu,33,Erode
611,dm_untreated,6.8,2.2,11.4,Proportion,"6.8 (2.2, 11.4)",102,,NA,Tamil Nadu,33,The Nilgiris
611,dm_uncontrolled,51,39.4,62.6,Proportion,"51 (39.4, 62.6)",102,,NA,Tamil Nadu,33,The Nilgiris
612,dm_untreated,4.9,2,7.7,Proportion,"4.9 (2, 7.7)",182,,NA,Tamil Nadu,33,Dindigul
612,dm_uncontrolled,61,52.9,69.1,Proportion,"61 (52.9, 69.1)",182,,NA,Tamil Nadu,33,Dindigul
613,dm_untreated,9.6,5,14.2,Proportion,"9.6 (5, 14.2)",156,,NA,Tamil Nadu,33,Karur
613,dm_uncontrolled,58.3,50,66.6,Proportion,"58.3 (50, 66.6)",156,,NA,Tamil Nadu,33,Karur
614,dm_untreated,7.3,2.6,11.9,Proportion,"7.3 (2.6, 11.9)",181,,NA,Tamil Nadu,33,Tiruchirappalli
614,dm_uncontrolled,54.7,46,63.4,Proportion,"54.7 (46, 63.4)",181,,NA,Tamil Nadu,33,Tiruchirappalli
615,dm_untreated,37.3,15,59.6,Proportion,"37.3 (15, 59.6)",242,,NA,Tamil Nadu,33,Perambalur
615,dm_uncontrolled,35.3,24.2,46.4,Proportion,"35.3 (24.2, 46.4)",242,,NA,Tamil Nadu,33,Perambalur
616,dm_untreated,39.6,18,61.2,Proportion,"39.6 (18, 61.2)",258,,NA,Tamil Nadu,33,Ariyalur
616,dm_uncontrolled,39.1,26.5,51.7,Proportion,"39.1 (26.5, 51.7)",258,,NA,Tamil Nadu,33,Ariyalur
617,dm_untreated,17,9.2,24.7,Proportion,"17 (9.2, 24.7)",170,,NA,Tamil Nadu,33,Cuddalore
617,dm_uncontrolled,52,44.1,59.8,Proportion,"52 (44.1, 59.8)",170,,NA,Tamil Nadu,33,Cuddalore
618,dm_untreated,37.4,20,54.8,Proportion,"37.4 (20, 54.8)",258,,NA,Tamil Nadu,33,Nagapattinam
618,dm_uncontrolled,36.9,26.5,47.4,Proportion,"36.9 (26.5, 47.4)",258,,NA,Tamil Nadu,33,Nagapattinam
619,dm_untreated,50.8,30.2,71.5,Proportion,"50.8 (30.2, 71.5)",347,,NA,Tamil Nadu,33,Thiruvarur
619,dm_uncontrolled,37.3,25.4,49.2,Proportion,"37.3 (25.4, 49.2)",347,,NA,Tamil Nadu,33,Thiruvarur
620,dm_untreated,8.3,3.6,12.9,Proportion,"8.3 (3.6, 12.9)",178,,NA,Tamil Nadu,33,Thanjavur
620,dm_uncontrolled,54.4,46.2,62.6,Proportion,"54.4 (46.2, 62.6)",178,,NA,Tamil Nadu,33,Thanjavur
621,dm_untreated,8.7,4.2,13.2,Proportion,"8.7 (4.2, 13.2)",208,,NA,Tamil Nadu,33,Pudukkottai
621,dm_uncontrolled,50.4,42.5,58.3,Proportion,"50.4 (42.5, 58.3)",208,,NA,Tamil Nadu,33,Pudukkottai
622,dm_untreated,19.8,5.8,33.9,Proportion,"19.8 (5.8, 33.9)",267,,NA,Tamil Nadu,33,Sivaganga
622,dm_uncontrolled,45.6,36.1,55.1,Proportion,"45.6 (36.1, 55.1)",267,,NA,Tamil Nadu,33,Sivaganga
623,dm_untreated,64.4,53.9,75,Proportion,"64.4 (53.9, 75)",488,,NA,Tamil Nadu,33,Madurai
623,dm_uncontrolled,23.4,15,31.8,Proportion,"23.4 (15, 31.8)",488,,NA,Tamil Nadu,33,Madurai
624,dm_untreated,5.8,2,9.6,Proportion,"5.8 (2, 9.6)",196,,NA,Tamil Nadu,33,Theni
624,dm_uncontrolled,61.2,54.4,68,Proportion,"61.2 (54.4, 68)",196,,NA,Tamil Nadu,33,Theni
625,dm_untreated,28.2,15.3,41.1,Proportion,"28.2 (15.3, 41.1)",250,,NA,Tamil Nadu,33,Virudhunagar
625,dm_uncontrolled,39.1,30.7,47.6,Proportion,"39.1 (30.7, 47.6)",250,,NA,Tamil Nadu,33,Virudhunagar
626,dm_untreated,74.6,62.1,87.1,Proportion,"74.6 (62.1, 87.1)",459,,NA,Tamil Nadu,33,Ramanathapuram
626,dm_uncontrolled,17.9,10.4,25.3,Proportion,"17.9 (10.4, 25.3)",459,,NA,Tamil Nadu,33,Ramanathapuram
627,dm_untreated,18,6.3,29.8,Proportion,"18 (6.3, 29.8)",244,,NA,Tamil Nadu,33,Thoothukkudi
