REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
83,dm_uncontrolled,38.7,22.7,54.8,Proportion,"38.7 (22.7, 54.8)",75,,NA,Haryana,6,Jhajjar
84,dm_untreated,23,-1.4,47.5,Proportion,"23 (-1.4, 47.5)",54,,NA,Haryana,6,Mahendragarh
84,dm_uncontrolled,55.3,29.2,81.3,Proportion,"55.3 (29.2, 81.3)",54,,NA,Haryana,6,Mahendragarh
85,dm_untreated,43.2,20.5,65.9,Proportion,"43.2 (20.5, 65.9)",56,,NA,Haryana,6,Rewari
85,dm_uncontrolled,41.4,20,62.7,Proportion,"41.4 (20, 62.7)",56,,NA,Haryana,6,Rewari
86,dm_untreated,44,21,67,Proportion,"44 (21, 67)",45,,NA,Haryana,6,Gurgaon
86,dm_uncontrolled,21.3,12.7,29.9,Proportion,"21.3 (12.7, 29.9)",45,,NA,Haryana,6,Gurgaon
87,dm_untreated,46.4,20,72.7,Proportion,"46.4 (20, 72.7)",22,,NA,Haryana,6,Mewat
87,dm_uncontrolled,23.5,11.8,35.1,Proportion,"23.5 (11.8, 35.1)",22,,NA,Haryana,6,Mewat
88,dm_untreated,29.3,12.7,45.8,Proportion,"29.3 (12.7, 45.8)",96,,NA,Haryana,6,Faridabad
88,dm_uncontrolled,43.9,27.5,60.4,Proportion,"43.9 (27.5, 60.4)",96,,NA,Haryana,6,Faridabad
89,dm_untreated,44.1,29.4,58.7,Proportion,"44.1 (29.4, 58.7)",75,,NA,Haryana,6,Palwal
89,dm_uncontrolled,36.9,27.5,46.2,Proportion,"36.9 (27.5, 46.2)",75,,NA,Haryana,6,Palwal
99,dm_untreated,68.6,54.6,82.6,Proportion,"68.6 (54.6, 82.6)",167,,NA,Rajasthan,8,Ganganagar
99,dm_uncontrolled,17.3,8.1,26.5,Proportion,"17.3 (8.1, 26.5)",167,,NA,Rajasthan,8,Ganganagar
100,dm_untreated,77.5,69.8,85.3,Proportion,"77.5 (69.8, 85.3)",167,,NA,Rajasthan,8,Hanumangarh
100,dm_uncontrolled,16.7,11.5,21.9,Proportion,"16.7 (11.5, 21.9)",167,,NA,Rajasthan,8,Hanumangarh
101,dm_untreated,62.5,42.7,82.3,Proportion,"62.5 (42.7, 82.3)",119,,NA,Rajasthan,8,Bikaner
101,dm_uncontrolled,15.5,6.4,24.5,Proportion,"15.5 (6.4, 24.5)",119,,NA,Rajasthan,8,Bikaner
102,dm_untreated,65.9,50.4,81.3,Proportion,"65.9 (50.4, 81.3)",115,,NA,Rajasthan,8,Churu
102,dm_uncontrolled,18.2,9.7,26.7,Proportion,"18.2 (9.7, 26.7)",115,,NA,Rajasthan,8,Churu
103,dm_untreated,76.3,64.2,88.5,Proportion,"76.3 (64.2, 88.5)",145,,NA,Rajasthan,8,Jhunjhunun
103,dm_uncontrolled,13.2,6.8,19.5,Proportion,"13.2 (6.8, 19.5)",145,,NA,Rajasthan,8,Jhunjhunun
104,dm_untreated,48.6,22.9,74.3,Proportion,"48.6 (22.9, 74.3)",35,,NA,Rajasthan,8,Alwar
104,dm_uncontrolled,35.2,19.9,50.5,Proportion,"35.2 (19.9, 50.5)",35,,NA,Rajasthan,8,Alwar
105,dm_untreated,34.6,16.8,52.5,Proportion,"34.6 (16.8, 52.5)",44,,NA,Rajasthan,8,Bharatpur
105,dm_uncontrolled,26.5,8.6,44.5,Proportion,"26.5 (8.6, 44.5)",44,,NA,Rajasthan,8,Bharatpur
106,dm_untreated,34.2,-6,74.3,Proportion,"34.2 (-6, 74.3)",25,,NA,Rajasthan,8,Dhaulpur
106,dm_uncontrolled,71.9,60.9,82.8,Proportion,"71.9 (60.9, 82.8)",25,,NA,Rajasthan,8,Dhaulpur
107,dm_untreated,44.3,7.8,80.9,Proportion,"44.3 (7.8, 80.9)",21,,NA,Rajasthan,8,Karauli
107,dm_uncontrolled,14.3,3.6,25,Proportion,"14.3 (3.6, 25)",21,,NA,Rajasthan,8,Karauli
108,dm_untreated,42.2,20.3,64.2,Proportion,"42.2 (20.3, 64.2)",38,,NA,Rajasthan,8,Sawai Madhopur
108,dm_uncontrolled,15.6,8.5,22.6,Proportion,"15.6 (8.5, 22.6)",38,,NA,Rajasthan,8,Sawai Madhopur
109,dm_untreated,77.7,69.1,86.3,Proportion,"77.7 (69.1, 86.3)",29,,NA,Rajasthan,8,Dausa
109,dm_uncontrolled,13.8,4,23.6,Proportion,"13.8 (4, 23.6)",29,,NA,Rajasthan,8,Dausa
110,dm_untreated,46.3,23.6,69.1,Proportion,"46.3 (23.6, 69.1)",72,,NA,Rajasthan,8,Jaipur
110,dm_uncontrolled,24.6,10.8,38.4,Proportion,"24.6 (10.8, 38.4)",72,,NA,Rajasthan,8,Jaipur
111,dm_untreated,51.5,31.1,71.9,Proportion,"51.5 (31.1, 71.9)",111,,NA,Rajasthan,8,Sikar
111,dm_uncontrolled,19.3,10.4,28.2,Proportion,"19.3 (10.4, 28.2)",111,,NA,Rajasthan,8,Sikar
112,dm_untreated,43.7,23.6,63.8,Proportion,"43.7 (23.6, 63.8)",43,,NA,Rajasthan,8,Nagaur
112,dm_uncontrolled,49.2,28.1,70.2,Proportion,"49.2 (28.1, 70.2)",43,,NA,Rajasthan,8,Nagaur
113,dm_untreated,58.4,33.1,83.8,Proportion,"58.4 (33.1, 83.8)",105,,NA,Rajasthan,8,Jodhpur
113,dm_uncontrolled,18,6.7,29.3,Proportion,"18 (6.7, 29.3)",105,,NA,Rajasthan,8,Jodhpur
114,dm_untreated,60.9,37.1,84.6,Proportion,"60.9 (37.1, 84.6)",55,,NA,Rajasthan,8,Jaisalmer
114,dm_uncontrolled,25.1,9.4,40.9,Proportion,"25.1 (9.4, 40.9)",55,,NA,Rajasthan,8,Jaisalmer
115,dm_untreated,20.5,-1,42,Proportion,"20.5 (-1, 42)",26,,NA,Rajasthan,8,Barmer
115,dm_uncontrolled,57.8,38.5,77,Proportion,"57.8 (38.5, 77)",26,,NA,Rajasthan,8,Barmer
116,dm_untreated,19.4,1.1,37.8,Proportion,"19.4 (1.1, 37.8)",50,,NA,Rajasthan,8,Jalor
116,dm_uncontrolled,33.3,25.2,41.3,Proportion,"33.3 (25.2, 41.3)",50,,NA,Rajasthan,8,Jalor
117,dm_untreated,44.4,15.6,73.1,Proportion,"44.4 (15.6, 73.1)",38,,NA,Rajasthan,8,Sirohi
117,dm_uncontrolled,29.2,12.1,46.2,Proportion,"29.2 (12.1, 46.2)",38,,NA,Rajasthan,8,Sirohi
118,dm_untreated,67.8,59.5,76.1,Proportion,"67.8 (59.5, 76.1)",100,,NA,Rajasthan,8,Pali
118,dm_uncontrolled,18.3,9.3,27.3,Proportion,"18.3 (9.3, 27.3)",100,,NA,Rajasthan,8,Pali
119,dm_untreated,52.3,38.9,65.6,Proportion,"52.3 (38.9, 65.6)",64,,NA,Rajasthan,8,Ajmer
119,dm_uncontrolled,25,13.2,36.9,Proportion,"25 (13.2, 36.9)",64,,NA,Rajasthan,8,Ajmer
120,dm_untreated,34,9.6,58.5,Proportion,"34 (9.6, 58.5)",34,,NA,Rajasthan,8,Tonk
120,dm_uncontrolled,43.8,22.7,65,Proportion,"43.8 (22.7, 65)",34,,NA,Rajasthan,8,Tonk
121,dm_untreated,57.7,51.6,63.9,Proportion,"57.7 (51.6, 63.9)",33,,NA,Rajasthan,8,Bundi
121,dm_uncontrolled,42.9,7.7,78.2,Proportion,"42.9 (7.7, 78.2)",33,,NA,Rajasthan,8,Bundi
122,dm_untreated,69.1,52.6,85.6,Proportion,"69.1 (52.6, 85.6)",37,,NA,Rajasthan,8,Bhilwara
122,dm_uncontrolled,14.1,0.7,27.5,Proportion,"14.1 (0.7, 27.5)",37,,NA,Rajasthan,8,Bhilwara
123,dm_untreated,41.5,21.9,61.2,Proportion,"41.5 (21.9, 61.2)",43,,NA,Rajasthan,8,Rajsamand
123,dm_uncontrolled,15.5,4.4,26.6,Proportion,"15.5 (4.4, 26.6)",43,,NA,Rajasthan,8,Rajsamand
124,dm_untreated,75.9,63.9,87.9,Proportion,"75.9 (63.9, 87.9)",86,,NA,Rajasthan,8,Dungarpur
124,dm_uncontrolled,15.9,8.7,23.1,Proportion,"15.9 (8.7, 23.1)",86,,NA,Rajasthan,8,Dungarpur
125,dm_untreated,34.3,10.5,58.2,Proportion,"34.3 (10.5, 58.2)",15,,NA,Rajasthan,8,Banswara
125,dm_uncontrolled,43.6,16.5,70.8,Proportion,"43.6 (16.5, 70.8)",15,,NA,Rajasthan,8,Banswara
126,dm_untreated,23.6,0.7,46.5,Proportion,"23.6 (0.7, 46.5)",29,,NA,Rajasthan,8,Chittaurgarh
126,dm_uncontrolled,37.1,14.8,59.4,Proportion,"37.1 (14.8, 59.4)",29,,NA,Rajasthan,8,Chittaurgarh
127,dm_untreated,21.2,6.2,36.2,Proportion,"21.2 (6.2, 36.2)",48,,NA,Rajasthan,8,Kota
127,dm_uncontrolled,30.7,16.4,45.1,Proportion,"30.7 (16.4, 45.1)",48,,NA,Rajasthan,8,Kota
128,dm_untreated,19.1,-6.6,44.9,Proportion,"19.1 (-6.6, 44.9)",30,,NA,Rajasthan,8,Baran
128,dm_uncontrolled,19.1,10.3,28,Proportion,"19.1 (10.3, 28)",30,,NA,Rajasthan,8,Baran
129,dm_untreated,11.2,-0.4,22.8,Proportion,"11.2 (-0.4, 22.8)",16,,NA,Rajasthan,8,Jhalawar
129,dm_uncontrolled,19.9,8.9,30.8,Proportion,"19.9 (8.9, 30.8)",16,,NA,Rajasthan,8,Jhalawar
130,dm_untreated,78.2,70.3,86.1,Proportion,"78.2 (70.3, 86.1)",120,,NA,Rajasthan,8,Udaipur
130,dm_uncontrolled,12.4,7.8,17,Proportion,"12.4 (7.8, 17)",120,,NA,Rajasthan,8,Udaipur
131,dm_untreated,47.3,15.4,79.1,Proportion,"47.3 (15.4, 79.1)",19,,NA,Rajasthan,8,Pratapgarh
131,dm_uncontrolled,20.9,7.6,34.1,Proportion,"20.9 (7.6, 34.1)",19,,NA,Rajasthan,8,Pratapgarh
132,dm_untreated,45.6,29,62.1,Proportion,"45.6 (29, 62.1)",37,,NA,Uttar Pradesh,9,Saharanpur
132,dm_uncontrolled,40,20.4,59.5,Proportion,"40 (20.4, 59.5)",37,,NA,Uttar Pradesh,9,Saharanpur
134,dm_untreated,50.4,35.4,65.4,Proportion,"50.4 (35.4, 65.4)",94,,NA,Uttar Pradesh,9,Bijnor
134,dm_uncontrolled,40.9,26,55.8,Proportion,"40.9 (26, 55.8)",94,,NA,Uttar Pradesh,9,Bijnor
136,dm_untreated,45.3,25.3,65.4,Proportion,"45.3 (25.3, 65.4)",56,,NA,Uttar Pradesh,9,Rampur
136,dm_uncontrolled,31,17.1,44.9,Proportion,"31 (17.1, 44.9)",56,,NA,Uttar Pradesh,9,Rampur
137,dm_untreated,37.8,12.6,62.9,Proportion,"37.8 (12.6, 62.9)",67,,NA,Uttar Pradesh,9,Jyotiba Phule Nagar
137,dm_uncontrolled,41.8,24.7,59,Proportion,"41.8 (24.7, 59)",67,,NA,Uttar Pradesh,9,Jyotiba Phule Nagar
138,dm_untreated,37,17,57.1,Proportion,"37 (17, 57.1)",105,,NA,Uttar Pradesh,9,Meerut
138,dm_uncontrolled,54,39.9,68.2,Proportion,"54 (39.9, 68.2)",105,,NA,Uttar Pradesh,9,Meerut
139,dm_untreated,49.2,29.7,68.6,Proportion,"49.2 (29.7, 68.6)",78,,NA,Uttar Pradesh,9,Baghpat
139,dm_uncontrolled,40.1,23.2,57.1,Proportion,"40.1 (23.2, 57.1)",78,,NA,Uttar Pradesh,9,Baghpat
141,dm_untreated,30.6,9.1,52.2,Proportion,"30.6 (9.1, 52.2)",49,,NA,Uttar Pradesh,9,Gautam Buddha Nagar
141,dm_uncontrolled,53.4,37.7,69.1,Proportion,"53.4 (37.7, 69.1)",49,,NA,Uttar Pradesh,9,Gautam Buddha Nagar
142,dm_untreated,28.7,7.1,50.2,Proportion,"28.7 (7.1, 50.2)",38,,NA,Uttar Pradesh,9,Bulandshahr
142,dm_uncontrolled,53.5,33,74.1,Proportion,"53.5 (33, 74.1)",38,,NA,Uttar Pradesh,9,Bulandshahr
143,dm_untreated,45.5,24.8,66.3,Proportion,"45.5 (24.8, 66.3)",43,,NA,Uttar Pradesh,9,Aligarh
143,dm_uncontrolled,50.7,21.4,80,Proportion,"50.7 (21.4, 80)",43,,NA,Uttar Pradesh,9,Aligarh
144,dm_untreated,68.3,55,81.5,Proportion,"68.3 (55, 81.5)",131,,NA,Uttar Pradesh,9,Mahamaya Nagar
144,dm_uncontrolled,20.9,8.6,33.1,Proportion,"20.9 (8.6, 33.1)",131,,NA,Uttar Pradesh,9,Mahamaya Nagar
145,dm_untreated,47.9,33.2,62.6,Proportion,"47.9 (33.2, 62.6)",72,,NA,Uttar Pradesh,9,Mathura
145,dm_uncontrolled,27.3,15.1,39.5,Proportion,"27.3 (15.1, 39.5)",72,,NA,Uttar Pradesh,9,Mathura
146,dm_untreated,67.4,49.7,85.1,Proportion,"67.4 (49.7, 85.1)",53,,NA,Uttar Pradesh,9,Agra
146,dm_uncontrolled,28.1,15.3,40.9,Proportion,"28.1 (15.3, 40.9)",53,,NA,Uttar Pradesh,9,Agra
147,dm_untreated,46.5,23.8,69.3,Proportion,"46.5 (23.8, 69.3)",42,,NA,Uttar Pradesh,9,Firozabad
147,dm_uncontrolled,26.9,9.1,44.6,Proportion,"26.9 (9.1, 44.6)",42,,NA,Uttar Pradesh,9,Firozabad
148,dm_untreated,51.1,31.3,70.9,Proportion,"51.1 (31.3, 70.9)",27,,NA,Uttar Pradesh,9,Mainpuri
148,dm_uncontrolled,38.5,17.5,59.6,Proportion,"38.5 (17.5, 59.6)",27,,NA,Uttar Pradesh,9,Mainpuri
150,dm_untreated,39.1,12.3,66,Proportion,"39.1 (12.3, 66)",31,,NA,Uttar Pradesh,9,Bareilly
150,dm_uncontrolled,23.2,11.3,35,Proportion,"23.2 (11.3, 35)",31,,NA,Uttar Pradesh,9,Bareilly
151,dm_untreated,26,8.9,43.2,Proportion,"26 (8.9, 43.2)",39,,NA,Uttar Pradesh,9,Pilibhit
151,dm_uncontrolled,68.3,48.2,88.3,Proportion,"68.3 (48.2, 88.3)",39,,NA,Uttar Pradesh,9,Pilibhit
152,dm_untreated,57.2,33.1,81.3,Proportion,"57.2 (33.1, 81.3)",35,,NA,Uttar Pradesh,9,Shahjahanpur
152,dm_uncontrolled,37.1,14.3,59.9,Proportion,"37.1 (14.3, 59.9)",35,,NA,Uttar Pradesh,9,Shahjahanpur
153,dm_untreated,52.5,30.8,74.3,Proportion,"52.5 (30.8, 74.3)",41,,NA,Uttar Pradesh,9,Kheri
153,dm_uncontrolled,34.4,22,46.7,Proportion,"34.4 (22, 46.7)",41,,NA,Uttar Pradesh,9,Kheri
154,dm_untreated,52.4,33.2,71.5,Proportion,"52.4 (33.2, 71.5)",38,,NA,Uttar Pradesh,9,Sitapur
154,dm_uncontrolled,33.8,20.7,46.8,Proportion,"33.8 (20.7, 46.8)",38,,NA,Uttar Pradesh,9,Sitapur
155,dm_untreated,51.8,30.2,73.5,Proportion,"51.8 (30.2, 73.5)",32,,NA,Uttar Pradesh,9,Hardoi
155,dm_uncontrolled,21.7,11,32.3,Proportion,"21.7 (11, 32.3)",32,,NA,Uttar Pradesh,9,Hardoi
156,dm_untreated,74.9,64.5,85.3,Proportion,"74.9 (64.5, 85.3)",87,,NA,Uttar Pradesh,9,Unnao
156,dm_uncontrolled,12.6,5.7,19.6,Proportion,"12.6 (5.7, 19.6)",87,,NA,Uttar Pradesh,9,Unnao
157,dm_untreated,44,28.7,59.4,Proportion,"44 (28.7, 59.4)",95,,NA,Uttar Pradesh,9,Lucknow
157,dm_uncontrolled,41.4,28.6,54.1,Proportion,"41.4 (28.6, 54.1)",95,,NA,Uttar Pradesh,9,Lucknow
159,dm_untreated,33.6,10.9,56.2,Proportion,"33.6 (10.9, 56.2)",60,,NA,Uttar Pradesh,9,Farrukhabad
159,dm_uncontrolled,19.5,12,27,Proportion,"19.5 (12, 27)",60,,NA,Uttar Pradesh,9,Farrukhabad
160,dm_untreated,27.5,9.9,45,Proportion,"27.5 (9.9, 45)",34,,NA,Uttar Pradesh,9,Kannauj
160,dm_uncontrolled,32.9,20.5,45.2,Proportion,"32.9 (20.5, 45.2)",34,,NA,Uttar Pradesh,9,Kannauj
161,dm_untreated,50.9,31.6,70.1,Proportion,"50.9 (31.6, 70.1)",61,,NA,Uttar Pradesh,9,Etawah
161,dm_uncontrolled,33.9,14.2,53.6,Proportion,"33.9 (14.2, 53.6)",61,,NA,Uttar Pradesh,9,Etawah
162,dm_untreated,55.2,31.8,78.6,Proportion,"55.2 (31.8, 78.6)",51,,NA,Uttar Pradesh,9,Auraiya
162,dm_uncontrolled,16.8,8,25.6,Proportion,"16.8 (8, 25.6)",51,,NA,Uttar Pradesh,9,Auraiya
163,dm_untreated,69.5,60.1,78.9,Proportion,"69.5 (60.1, 78.9)",59,,NA,Uttar Pradesh,9,Kanpur Dehat
163,dm_uncontrolled,15.2,6.6,23.7,Proportion,"15.2 (6.6, 23.7)",59,,NA,Uttar Pradesh,9,Kanpur Dehat
164,dm_untreated,40.7,23.3,58.1,Proportion,"40.7 (23.3, 58.1)",86,,NA,Uttar Pradesh,9,Kanpur Nagar
164,dm_uncontrolled,18.9,8.3,29.4,Proportion,"18.9 (8.3, 29.4)",86,,NA,Uttar Pradesh,9,Kanpur Nagar
165,dm_untreated,75.7,65.9,85.5,Proportion,"75.7 (65.9, 85.5)",59,,NA,Uttar Pradesh,9,Jalaun
165,dm_uncontrolled,21.4,9.6,33.2,Proportion,"21.4 (9.6, 33.2)",59,,NA,Uttar Pradesh,9,Jalaun
166,dm_untreated,72.8,56.5,89.1,Proportion,"72.8 (56.5, 89.1)",50,,NA,Uttar Pradesh,9,Jhansi
166,dm_uncontrolled,14.3,-0,28.6,Proportion,"14.3 (0, 28.6)",50,,NA,Uttar Pradesh,9,Jhansi
167,dm_untreated,85.8,76.2,95.4,Proportion,"85.8 (76.2, 95.4)",102,,NA,Uttar Pradesh,9,Lalitpur
167,dm_uncontrolled,10.2,1.4,19,Proportion,"10.2 (1.4, 19)",102,,NA,Uttar Pradesh,9,Lalitpur
168,dm_untreated,39.8,5.8,73.9,Proportion,"39.8 (5.8, 73.9)",27,,NA,Uttar Pradesh,9,Hamirpur
168,dm_uncontrolled,19.6,4,35.1,Proportion,"19.6 (4, 35.1)",27,,NA,Uttar Pradesh,9,Hamirpur
169,dm_untreated,77.8,59.6,96,Proportion,"77.8 (59.6, 96)",63,,NA,Uttar Pradesh,9,Mahoba
169,dm_uncontrolled,4,-0.1,8.1,Proportion,"4 (-0.1, 8.1)",63,,NA,Uttar Pradesh,9,Mahoba
170,dm_untreated,38.5,25.6,51.4,Proportion,"38.5 (25.6, 51.4)",59,,NA,Uttar Pradesh,9,Banda
170,dm_uncontrolled,6.3,0.7,11.9,Proportion,"6.3 (0.7, 11.9)",59,,NA,Uttar Pradesh,9,Banda
171,dm_untreated,70.3,59.6,81,Proportion,"70.3 (59.6, 81)",173,,NA,Uttar Pradesh,9,Chitrakoot
171,dm_uncontrolled,3.4,0.4,6.3,Proportion,"3.4 (0.4, 6.3)",173,,NA,Uttar Pradesh,9,Chitrakoot
172,dm_untreated,66.1,51.3,81,Proportion,"66.1 (51.3, 81)",52,,NA,Uttar Pradesh,9,Fatehpur
172,dm_uncontrolled,23.7,14.5,32.9,Proportion,"23.7 (14.5, 32.9)",52,,NA,Uttar Pradesh,9,Fatehpur
173,dm_untreated,72.9,60.4,85.4,Proportion,"72.9 (60.4, 85.4)",113,,NA,Uttar Pradesh,9,Pratapgarh
173,dm_uncontrolled,26.9,12.1,41.7,Proportion,"26.9 (12.1, 41.7)",113,,NA,Uttar Pradesh,9,Pratapgarh
174,dm_untreated,50.2,24.2,76.1,Proportion,"50.2 (24.2, 76.1)",21,,NA,Uttar Pradesh,9,Kaushambi
174,dm_uncontrolled,50.9,24.8,76.9,Proportion,"50.9 (24.8, 76.9)",21,,NA,Uttar Pradesh,9,Kaushambi
175,dm_untreated,65.6,47.6,83.6,Proportion,"65.6 (47.6, 83.6)",50,,NA,Uttar Pradesh,9,Allahabad
175,dm_uncontrolled,30.1,20.3,39.9,Proportion,"30.1 (20.3, 39.9)",50,,NA,Uttar Pradesh,9,Allahabad
176,dm_untreated,58.4,36.6,80.2,Proportion,"58.4 (36.6, 80.2)",128,,NA,Uttar Pradesh,9,Bara Banki
176,dm_uncontrolled,17.9,7.7,28.1,Proportion,"17.9 (7.7, 28.1)",128,,NA,Uttar Pradesh,9,Bara Banki
177,dm_untreated,44.6,22.7,66.5,Proportion,"44.6 (22.7, 66.5)",95,,NA,Uttar Pradesh,9,Faizabad
177,dm_uncontrolled,43.2,20.1,66.3,Proportion,"43.2 (20.1, 66.3)",95,,NA,Uttar Pradesh,9,Faizabad
178,dm_untreated,42.5,21.5,63.5,Proportion,"42.5 (21.5, 63.5)",67,,NA,Uttar Pradesh,9,Ambedkar Nagar
178,dm_uncontrolled,36.3,17,55.5,Proportion,"36.3 (17, 55.5)",67,,NA,Uttar Pradesh,9,Ambedkar Nagar
180,dm_untreated,75.8,60.3,91.4,Proportion,"75.8 (60.3, 91.4)",133,,NA,Uttar Pradesh,9,Bahraich
180,dm_uncontrolled,8.8,2.4,15.2,Proportion,"8.8 (2.4, 15.2)",133,,NA,Uttar Pradesh,9,Bahraich
181,dm_untreated,62.1,47.3,76.9,Proportion,"62.1 (47.3, 76.9)",83,,NA,Uttar Pradesh,9,Shrawasti
181,dm_uncontrolled,13.7,6.8,20.7,Proportion,"13.7 (6.8, 20.7)",83,,NA,Uttar Pradesh,9,Shrawasti
182,dm_untreated,71.1,57.1,85,Proportion,"71.1 (57.1, 85)",140,,NA,Uttar Pradesh,9,Balrampur
182,dm_uncontrolled,12,4.8,19.1,Proportion,"12 (4.8, 19.1)",140,,NA,Uttar Pradesh,9,Balrampur
183,dm_untreated,55.3,43.2,67.4,Proportion,"55.3 (43.2, 67.4)",163,,NA,Uttar Pradesh,9,Gonda
183,dm_uncontrolled,10.7,6.5,14.9,Proportion,"10.7 (6.5, 14.9)",163,,NA,Uttar Pradesh,9,Gonda
184,dm_untreated,70.7,56.5,84.9,Proportion,"70.7 (56.5, 84.9)",113,,NA,Uttar Pradesh,9,Siddharthnagar
184,dm_uncontrolled,17.2,6.7,27.7,Proportion,"17.2 (6.7, 27.7)",113,,NA,Uttar Pradesh,9,Siddharthnagar
185,dm_untreated,78.1,69.1,87,Proportion,"78.1 (69.1, 87)",177,,NA,Uttar Pradesh,9,Basti
185,dm_uncontrolled,15,9.2,20.8,Proportion,"15 (9.2, 20.8)",177,,NA,Uttar Pradesh,9,Basti
186,dm_untreated,58.4,39.9,76.9,Proportion,"58.4 (39.9, 76.9)",63,,NA,Uttar Pradesh,9,Sant Kabir Nagar
186,dm_uncontrolled,20,11.1,28.8,Proportion,"20 (11.1, 28.8)",63,,NA,Uttar Pradesh,9,Sant Kabir Nagar
187,dm_untreated,45.7,30.2,61.2,Proportion,"45.7 (30.2, 61.2)",66,,NA,Uttar Pradesh,9,Maharajganj
187,dm_uncontrolled,22.3,13.7,30.9,Proportion,"22.3 (13.7, 30.9)",66,,NA,Uttar Pradesh,9,Maharajganj
188,dm_untreated,72.2,59.3,85.2,Proportion,"72.2 (59.3, 85.2)",142,,NA,Uttar Pradesh,9,Gorakhpur
188,dm_uncontrolled,17.1,9.1,25.1,Proportion,"17.1 (9.1, 25.1)",142,,NA,Uttar Pradesh,9,Gorakhpur
189,dm_untreated,79.6,68.7,90.4,Proportion,"79.6 (68.7, 90.4)",152,,NA,Uttar Pradesh,9,Kushinagar
189,dm_uncontrolled,14.8,7.7,21.8,Proportion,"14.8 (7.7, 21.8)",152,,NA,Uttar Pradesh,9,Kushinagar
190,dm_untreated,85.8,78.6,92.9,Proportion,"85.8 (78.6, 92.9)",172,,NA,Uttar Pradesh,9,Deoria
190,dm_uncontrolled,13.5,8.2,18.7,Proportion,"13.5 (8.2, 18.7)",172,,NA,Uttar Pradesh,9,Deoria
191,dm_untreated,46.1,28.7,63.4,Proportion,"46.1 (28.7, 63.4)",61,,NA,Uttar Pradesh,9,Azamgarh
191,dm_uncontrolled,56.2,37.8,74.6,Proportion,"56.2 (37.8, 74.6)",61,,NA,Uttar Pradesh,9,Azamgarh
192,dm_untreated,75.5,59.9,91.2,Proportion,"75.5 (59.9, 91.2)",102,,NA,Uttar Pradesh,9,Mau
192,dm_uncontrolled,20.9,12.7,29,Proportion,"20.9 (12.7, 29)",102,,NA,Uttar Pradesh,9,Mau
193,dm_untreated,71.6,57.2,86.1,Proportion,"71.6 (57.2, 86.1)",202,,NA,Uttar Pradesh,9,Ballia
193,dm_uncontrolled,19,9.3,28.7,Proportion,"19 (9.3, 28.7)",202,,NA,Uttar Pradesh,9,Ballia
194,dm_untreated,86,80.1,91.9,Proportion,"86 (80.1, 91.9)",304,,NA,Uttar Pradesh,9,Jaunpur
194,dm_uncontrolled,7.1,4,10.2,Proportion,"7.1 (4, 10.2)",304,,NA,Uttar Pradesh,9,Jaunpur
195,dm_untreated,84.4,76.6,92.2,Proportion,"84.4 (76.6, 92.2)",190,,NA,Uttar Pradesh,9,Ghazipur
195,dm_uncontrolled,10.6,4.1,17,Proportion,"10.6 (4.1, 17)",190,,NA,Uttar Pradesh,9,Ghazipur
196,dm_untreated,65.6,44.3,86.8,Proportion,"65.6 (44.3, 86.8)",71,,NA,Uttar Pradesh,9,Chandauli
196,dm_uncontrolled,21.7,11.7,31.7,Proportion,"21.7 (11.7, 31.7)",71,,NA,Uttar Pradesh,9,Chandauli
197,dm_untreated,81.5,69.9,93.2,Proportion,"81.5 (69.9, 93.2)",180,,NA,Uttar Pradesh,9,Varanasi
197,dm_uncontrolled,20.8,16.1,25.6,Proportion,"20.8 (16.1, 25.6)",180,,NA,Uttar Pradesh,9,Varanasi
198,dm_untreated,73.3,61.3,85.3,Proportion,"73.3 (61.3, 85.3)",77,,NA,Uttar Pradesh,9,Sant Ravidas Nagar
198,dm_uncontrolled,24.1,14.1,34,Proportion,"24.1 (14.1, 34)",77,,NA,Uttar Pradesh,9,Sant Ravidas Nagar
199,dm_untreated,81.3,70.2,92.3,Proportion,"81.3 (70.2, 92.3)",133,,NA,Uttar Pradesh,9,Mirzapur
199,dm_uncontrolled,17.2,8.4,26,Proportion,"17.2 (8.4, 26)",133,,NA,Uttar Pradesh,9,Mirzapur
200,dm_untreated,84,71.9,96.1,Proportion,"84 (71.9, 96.1)",79,,NA,Uttar Pradesh,9,Sonbhadra
200,dm_uncontrolled,22.4,13.1,31.6,Proportion,"22.4 (13.1, 31.6)",79,,NA,Uttar Pradesh,9,Sonbhadra
201,dm_untreated,53.8,36,71.6,Proportion,"53.8 (36, 71.6)",38,,NA,Uttar Pradesh,9,Etah
201,dm_uncontrolled,15.8,6.7,24.8,Proportion,"15.8 (6.7, 24.8)",38,,NA,Uttar Pradesh,9,Etah
202,dm_untreated,76.9,68.4,85.3,Proportion,"76.9 (68.4, 85.3)",35,,NA,Uttar Pradesh,9,Kanshiram Nagar
202,dm_uncontrolled,17.6,8.9,26.3,Proportion,"17.6 (8.9, 26.3)",35,,NA,Uttar Pradesh,9,Kanshiram Nagar
203,dm_untreated,45.5,24.6,66.3,Proportion,"45.5 (24.6, 66.3)",47,,NA,Bihar,10,Pashchim Champaran
203,dm_uncontrolled,39.7,16.5,62.9,Proportion,"39.7 (16.5, 62.9)",47,,NA,Bihar,10,Pashchim Champaran
