REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
62,dm_unscreened,3.3,-1.9,8.5,Proportion,"3.3 (-1.9, 8.5)",30,sex,Female,Uttarakhand,5,Pithoragarh
62,dm_undiagnosed,9.2,-3,21.4,Proportion,"9.2 (-3, 21.4)",30,sex,Female,Uttarakhand,5,Pithoragarh
62,dm_unscreened,8.7,1.1,16.3,Proportion,"8.7 (1.1, 16.3)",41,sex,Male,Uttarakhand,5,Pithoragarh
62,dm_undiagnosed,18,4.6,31.3,Proportion,"18 (4.6, 31.3)",41,sex,Male,Uttarakhand,5,Pithoragarh
63,dm_unscreened,21.8,6.1,37.5,Proportion,"21.8 (6.1, 37.5)",32,sex,Female,Uttarakhand,5,Bageshwar
63,dm_undiagnosed,26.3,9.5,43.2,Proportion,"26.3 (9.5, 43.2)",32,sex,Female,Uttarakhand,5,Bageshwar
63,dm_unscreened,29.3,9.3,49.2,Proportion,"29.3 (9.3, 49.2)",45,sex,Male,Uttarakhand,5,Bageshwar
63,dm_undiagnosed,38.3,15.9,60.6,Proportion,"38.3 (15.9, 60.6)",45,sex,Male,Uttarakhand,5,Bageshwar
64,dm_unscreened,20.4,-9.8,50.5,Proportion,"20.4 (-9.8, 50.5)",50,sex,Female,Uttarakhand,5,Almora
64,dm_undiagnosed,23.9,-6.3,54.1,Proportion,"23.9 (-6.3, 54.1)",50,sex,Female,Uttarakhand,5,Almora
64,dm_unscreened,4.7,-0.1,9.5,Proportion,"4.7 (-0.1, 9.5)",45,sex,Male,Uttarakhand,5,Almora
64,dm_undiagnosed,6.2,0.4,12,Proportion,"6.2 (0.4, 12)",45,sex,Male,Uttarakhand,5,Almora
65,dm_unscreened,20.5,7.8,33.3,Proportion,"20.5 (7.8, 33.3)",55,sex,Female,Uttarakhand,5,Champawat
65,dm_undiagnosed,21.6,9.1,34.1,Proportion,"21.6 (9.1, 34.1)",55,sex,Female,Uttarakhand,5,Champawat
65,dm_unscreened,19.3,1.8,36.8,Proportion,"19.3 (1.8, 36.8)",58,sex,Male,Uttarakhand,5,Champawat
65,dm_undiagnosed,21.6,5,38.2,Proportion,"21.6 (5, 38.2)",58,sex,Male,Uttarakhand,5,Champawat
66,dm_unscreened,7.6,-3.8,19,Proportion,"7.6 (-3.8, 19)",88,sex,Female,Uttarakhand,5,Nainital
66,dm_undiagnosed,11.7,-0.4,23.7,Proportion,"11.7 (-0.4, 23.7)",88,sex,Female,Uttarakhand,5,Nainital
66,dm_unscreened,11.6,2.8,20.4,Proportion,"11.6 (2.8, 20.4)",80,sex,Male,Uttarakhand,5,Nainital
66,dm_undiagnosed,13.4,4.5,22.2,Proportion,"13.4 (4.5, 22.2)",80,sex,Male,Uttarakhand,5,Nainital
67,dm_unscreened,23.6,8.5,38.6,Proportion,"23.6 (8.5, 38.6)",73,sex,Female,Uttarakhand,5,Udham Singh Nagar
67,dm_undiagnosed,40.2,25.4,54.9,Proportion,"40.2 (25.4, 54.9)",73,sex,Female,Uttarakhand,5,Udham Singh Nagar
67,dm_unscreened,16.5,2.2,30.8,Proportion,"16.5 (2.2, 30.8)",64,sex,Male,Uttarakhand,5,Udham Singh Nagar
67,dm_undiagnosed,29.2,13.3,45.1,Proportion,"29.2 (13.3, 45.1)",64,sex,Male,Uttarakhand,5,Udham Singh Nagar
68,dm_unscreened,4.2,1,7.5,Proportion,"4.2 (1, 7.5)",69,sex,Female,Uttarakhand,5,Hardwar
68,dm_undiagnosed,13.2,3.4,23.1,Proportion,"13.2 (3.4, 23.1)",69,sex,Female,Uttarakhand,5,Hardwar
68,dm_unscreened,25.3,10,40.7,Proportion,"25.3 (10, 40.7)",45,sex,Male,Uttarakhand,5,Hardwar
68,dm_undiagnosed,29.7,14,45.4,Proportion,"29.7 (14, 45.4)",45,sex,Male,Uttarakhand,5,Hardwar
69,dm_unscreened,6.1,-4.2,16.3,Proportion,"6.1 (-4.2, 16.3)",67,sex,Female,Haryana,6,Panchkula
69,dm_undiagnosed,28.4,9.4,47.3,Proportion,"28.4 (9.4, 47.3)",67,sex,Female,Haryana,6,Panchkula
69,dm_unscreened,2.6,-2.5,7.8,Proportion,"2.6 (-2.5, 7.8)",45,sex,Male,Haryana,6,Panchkula
69,dm_undiagnosed,22.5,0.9,44.1,Proportion,"22.5 (0.9, 44.1)",45,sex,Male,Haryana,6,Panchkula
70,dm_unscreened,9.2,-4.1,22.6,Proportion,"9.2 (-4.1, 22.6)",79,sex,Female,Haryana,6,Ambala
70,dm_undiagnosed,13.7,-0.7,28.1,Proportion,"13.7 (-0.7, 28.1)",79,sex,Female,Haryana,6,Ambala
70,dm_unscreened,14.5,1.5,27.5,Proportion,"14.5 (1.5, 27.5)",95,sex,Male,Haryana,6,Ambala
70,dm_undiagnosed,22.9,7.2,38.7,Proportion,"22.9 (7.2, 38.7)",95,sex,Male,Haryana,6,Ambala
71,dm_unscreened,4.8,1.2,8.4,Proportion,"4.8 (1.2, 8.4)",118,sex,Female,Haryana,6,Yamunanagar
71,dm_undiagnosed,15.5,7.5,23.6,Proportion,"15.5 (7.5, 23.6)",118,sex,Female,Haryana,6,Yamunanagar
71,dm_unscreened,18.9,8.5,29.3,Proportion,"18.9 (8.5, 29.3)",110,sex,Male,Haryana,6,Yamunanagar
71,dm_undiagnosed,24.4,14.3,34.5,Proportion,"24.4 (14.3, 34.5)",110,sex,Male,Haryana,6,Yamunanagar
72,dm_unscreened,2.7,-1,6.4,Proportion,"2.7 (-1, 6.4)",132,sex,Female,Haryana,6,Kurukshetra
72,dm_undiagnosed,6.4,2,10.8,Proportion,"6.4 (2, 10.8)",132,sex,Female,Haryana,6,Kurukshetra
72,dm_unscreened,12.2,2.8,21.7,Proportion,"12.2 (2.8, 21.7)",113,sex,Male,Haryana,6,Kurukshetra
72,dm_undiagnosed,20.5,8.4,32.5,Proportion,"20.5 (8.4, 32.5)",113,sex,Male,Haryana,6,Kurukshetra
73,dm_unscreened,2.6,-0.9,6.1,Proportion,"2.6 (-0.9, 6.1)",49,sex,Female,Haryana,6,Kaithal
73,dm_undiagnosed,11.8,4.3,19.3,Proportion,"11.8 (4.3, 19.3)",49,sex,Female,Haryana,6,Kaithal
73,dm_unscreened,6.3,-1.7,14.2,Proportion,"6.3 (-1.7, 14.2)",39,sex,Male,Haryana,6,Kaithal
73,dm_undiagnosed,28.3,14.5,42,Proportion,"28.3 (14.5, 42)",39,sex,Male,Haryana,6,Kaithal
74,dm_unscreened,2.2,-0.2,4.7,Proportion,"2.2 (-0.2, 4.7)",78,sex,Female,Haryana,6,Karnal
74,dm_undiagnosed,11.1,0.7,21.5,Proportion,"11.1 (0.7, 21.5)",78,sex,Female,Haryana,6,Karnal
74,dm_unscreened,12.3,0.8,23.8,Proportion,"12.3 (0.8, 23.8)",69,sex,Male,Haryana,6,Karnal
74,dm_undiagnosed,24.9,11.6,38.1,Proportion,"24.9 (11.6, 38.1)",69,sex,Male,Haryana,6,Karnal
75,dm_unscreened,4.3,0.5,8.1,Proportion,"4.3 (0.5, 8.1)",91,sex,Female,Haryana,6,Panipat
75,dm_undiagnosed,7.6,2.8,12.4,Proportion,"7.6 (2.8, 12.4)",91,sex,Female,Haryana,6,Panipat
75,dm_unscreened,8.1,1,15.3,Proportion,"8.1 (1, 15.3)",83,sex,Male,Haryana,6,Panipat
75,dm_undiagnosed,19.7,7.4,31.9,Proportion,"19.7 (7.4, 31.9)",83,sex,Male,Haryana,6,Panipat
76,dm_unscreened,23.6,5.4,41.8,Proportion,"23.6 (5.4, 41.8)",76,sex,Female,Haryana,6,Sonipat
76,dm_undiagnosed,34.2,16.6,51.8,Proportion,"34.2 (16.6, 51.8)",76,sex,Female,Haryana,6,Sonipat
76,dm_unscreened,14.4,1.5,27.2,Proportion,"14.4 (1.5, 27.2)",58,sex,Male,Haryana,6,Sonipat
76,dm_undiagnosed,22.8,7.5,38,Proportion,"22.8 (7.5, 38)",58,sex,Male,Haryana,6,Sonipat
77,dm_unscreened,5,1.1,9,Proportion,"5 (1.1, 9)",53,sex,Female,Haryana,6,Jind
77,dm_undiagnosed,29.6,12.5,46.8,Proportion,"29.6 (12.5, 46.8)",53,sex,Female,Haryana,6,Jind
77,dm_unscreened,45,28.1,61.9,Proportion,"45 (28.1, 61.9)",41,sex,Male,Haryana,6,Jind
77,dm_undiagnosed,62.2,45.2,79.2,Proportion,"62.2 (45.2, 79.2)",41,sex,Male,Haryana,6,Jind
78,dm_unscreened,15.5,2.8,28.3,Proportion,"15.5 (2.8, 28.3)",66,sex,Female,Haryana,6,Fatehabad
78,dm_undiagnosed,25.6,11.2,40,Proportion,"25.6 (11.2, 40)",66,sex,Female,Haryana,6,Fatehabad
78,dm_unscreened,27.3,8.6,46,Proportion,"27.3 (8.6, 46)",42,sex,Male,Haryana,6,Fatehabad
78,dm_undiagnosed,51.6,32.5,70.6,Proportion,"51.6 (32.5, 70.6)",42,sex,Male,Haryana,6,Fatehabad
79,dm_unscreened,5.4,0.5,10.3,Proportion,"5.4 (0.5, 10.3)",77,sex,Female,Haryana,6,Sirsa
79,dm_undiagnosed,7.7,2,13.5,Proportion,"7.7 (2, 13.5)",77,sex,Female,Haryana,6,Sirsa
79,dm_unscreened,24.2,8.4,40.1,Proportion,"24.2 (8.4, 40.1)",59,sex,Male,Haryana,6,Sirsa
79,dm_undiagnosed,28.1,12.2,43.9,Proportion,"28.1 (12.2, 43.9)",59,sex,Male,Haryana,6,Sirsa
80,dm_unscreened,8.3,2.1,14.5,Proportion,"8.3 (2.1, 14.5)",107,sex,Female,Haryana,6,Hisar
80,dm_undiagnosed,12,4.9,19.1,Proportion,"12 (4.9, 19.1)",107,sex,Female,Haryana,6,Hisar
80,dm_unscreened,12.3,2.1,22.4,Proportion,"12.3 (2.1, 22.4)",87,sex,Male,Haryana,6,Hisar
80,dm_undiagnosed,20.3,8.2,32.4,Proportion,"20.3 (8.2, 32.4)",87,sex,Male,Haryana,6,Hisar
82,dm_unscreened,2.8,-0.2,5.8,Proportion,"2.8 (-0.2, 5.8)",129,sex,Female,Haryana,6,Rohtak
82,dm_undiagnosed,7.3,1.8,12.8,Proportion,"7.3 (1.8, 12.8)",129,sex,Female,Haryana,6,Rohtak
82,dm_unscreened,3.6,-0.6,7.8,Proportion,"3.6 (-0.6, 7.8)",97,sex,Male,Haryana,6,Rohtak
82,dm_undiagnosed,11,3.9,18,Proportion,"11 (3.9, 18)",97,sex,Male,Haryana,6,Rohtak
83,dm_unscreened,8.3,2.7,14,Proportion,"8.3 (2.7, 14)",55,sex,Female,Haryana,6,Jhajjar
83,dm_undiagnosed,17.1,10,24.3,Proportion,"17.1 (10, 24.3)",55,sex,Female,Haryana,6,Jhajjar
83,dm_unscreened,24.1,6,42.2,Proportion,"24.1 (6, 42.2)",50,sex,Male,Haryana,6,Jhajjar
83,dm_undiagnosed,39.4,21.4,57.3,Proportion,"39.4 (21.4, 57.3)",50,sex,Male,Haryana,6,Jhajjar
84,dm_unscreened,29.3,8.1,50.5,Proportion,"29.3 (8.1, 50.5)",41,sex,Female,Haryana,6,Mahendragarh
84,dm_undiagnosed,51.6,32,71.3,Proportion,"51.6 (32, 71.3)",41,sex,Female,Haryana,6,Mahendragarh
84,dm_unscreened,26.6,7,46.3,Proportion,"26.6 (7, 46.3)",50,sex,Male,Haryana,6,Mahendragarh
84,dm_undiagnosed,55.9,37.3,74.6,Proportion,"55.9 (37.3, 74.6)",50,sex,Male,Haryana,6,Mahendragarh
85,dm_unscreened,34.8,6.2,63.3,Proportion,"34.8 (6.2, 63.3)",38,sex,Female,Haryana,6,Rewari
85,dm_undiagnosed,42.3,14.4,70.2,Proportion,"42.3 (14.4, 70.2)",38,sex,Female,Haryana,6,Rewari
85,dm_unscreened,9.9,-2.6,22.3,Proportion,"9.9 (-2.6, 22.3)",41,sex,Male,Haryana,6,Rewari
85,dm_undiagnosed,22,-1.6,45.5,Proportion,"22 (-1.6, 45.5)",41,sex,Male,Haryana,6,Rewari
86,dm_unscreened,3.6,-3.4,10.6,Proportion,"3.6 (-3.4, 10.6)",23,sex,Female,Haryana,6,Gurgaon
86,dm_undiagnosed,3.6,-3.4,10.6,Proportion,"3.6 (-3.4, 10.6)",23,sex,Female,Haryana,6,Gurgaon
86,dm_unscreened,11.9,-4.7,28.5,Proportion,"11.9 (-4.7, 28.5)",26,sex,Male,Haryana,6,Gurgaon
86,dm_undiagnosed,32.5,12.3,52.7,Proportion,"32.5 (12.3, 52.7)",26,sex,Male,Haryana,6,Gurgaon
87,dm_unscreened,30.1,1.7,58.4,Proportion,"30.1 (1.7, 58.4)",22,sex,Female,Haryana,6,Mewat
87,dm_undiagnosed,34.6,6.4,62.8,Proportion,"34.6 (6.4, 62.8)",22,sex,Female,Haryana,6,Mewat
87,dm_unscreened,36.2,3.3,69.2,Proportion,"36.2 (3.3, 69.2)",18,sex,Male,Haryana,6,Mewat
87,dm_undiagnosed,50.2,17.7,82.7,Proportion,"50.2 (17.7, 82.7)",18,sex,Male,Haryana,6,Mewat
88,dm_unscreened,1,-1,3,Proportion,"1 (-1, 3)",56,sex,Female,Haryana,6,Faridabad
88,dm_undiagnosed,6.7,1.1,12.3,Proportion,"6.7 (1.1, 12.3)",56,sex,Female,Haryana,6,Faridabad
88,dm_unscreened,16.7,0.4,33.1,Proportion,"16.7 (0.4, 33.1)",61,sex,Male,Haryana,6,Faridabad
88,dm_undiagnosed,27.4,8.5,46.3,Proportion,"27.4 (8.5, 46.3)",61,sex,Male,Haryana,6,Faridabad
89,dm_unscreened,13.4,2.9,23.8,Proportion,"13.4 (2.9, 23.8)",58,sex,Female,Haryana,6,Palwal
89,dm_undiagnosed,24.6,12.5,36.8,Proportion,"24.6 (12.5, 36.8)",58,sex,Female,Haryana,6,Palwal
89,dm_unscreened,26.8,12.1,41.6,Proportion,"26.8 (12.1, 41.6)",47,sex,Male,Haryana,6,Palwal
89,dm_undiagnosed,34.2,19.6,48.9,Proportion,"34.2 (19.6, 48.9)",47,sex,Male,Haryana,6,Palwal
99,dm_unscreened,14.2,5.5,22.9,Proportion,"14.2 (5.5, 22.9)",116,sex,Female,Rajasthan,8,Ganganagar
99,dm_undiagnosed,17,7.4,26.5,Proportion,"17 (7.4, 26.5)",116,sex,Female,Rajasthan,8,Ganganagar
99,dm_unscreened,11,2.6,19.4,Proportion,"11 (2.6, 19.4)",90,sex,Male,Rajasthan,8,Ganganagar
99,dm_undiagnosed,19.8,5.9,33.6,Proportion,"19.8 (5.9, 33.6)",90,sex,Male,Rajasthan,8,Ganganagar
100,dm_unscreened,6.2,0.5,11.9,Proportion,"6.2 (0.5, 11.9)",87,sex,Female,Rajasthan,8,Hanumangarh
100,dm_undiagnosed,9.8,2.9,16.7,Proportion,"9.8 (2.9, 16.7)",87,sex,Female,Rajasthan,8,Hanumangarh
100,dm_unscreened,6.4,0.3,12.4,Proportion,"6.4 (0.3, 12.4)",101,sex,Male,Rajasthan,8,Hanumangarh
100,dm_undiagnosed,8.5,1.7,15.2,Proportion,"8.5 (1.7, 15.2)",101,sex,Male,Rajasthan,8,Hanumangarh
101,dm_unscreened,7.5,0.9,14.1,Proportion,"7.5 (0.9, 14.1)",67,sex,Female,Rajasthan,8,Bikaner
101,dm_undiagnosed,8.7,2.2,15.3,Proportion,"8.7 (2.2, 15.3)",67,sex,Female,Rajasthan,8,Bikaner
101,dm_unscreened,4.9,0.1,9.8,Proportion,"4.9 (0.1, 9.8)",69,sex,Male,Rajasthan,8,Bikaner
101,dm_undiagnosed,8.7,1.9,15.4,Proportion,"8.7 (1.9, 15.4)",69,sex,Male,Rajasthan,8,Bikaner
102,dm_unscreened,3.6,0.2,6.9,Proportion,"3.6 (0.2, 6.9)",74,sex,Female,Rajasthan,8,Churu
102,dm_undiagnosed,6.2,1.8,10.5,Proportion,"6.2 (1.8, 10.5)",74,sex,Female,Rajasthan,8,Churu
102,dm_unscreened,15.5,3.3,27.6,Proportion,"15.5 (3.3, 27.6)",62,sex,Male,Rajasthan,8,Churu
102,dm_undiagnosed,19.5,6.6,32.4,Proportion,"19.5 (6.6, 32.4)",62,sex,Male,Rajasthan,8,Churu
103,dm_unscreened,6,0.9,11.2,Proportion,"6 (0.9, 11.2)",80,sex,Female,Rajasthan,8,Jhunjhunun
103,dm_undiagnosed,6.8,1.6,12,Proportion,"6.8 (1.6, 12)",80,sex,Female,Rajasthan,8,Jhunjhunun
103,dm_unscreened,6.8,1,12.6,Proportion,"6.8 (1, 12.6)",81,sex,Male,Rajasthan,8,Jhunjhunun
103,dm_undiagnosed,10.3,0.7,19.9,Proportion,"10.3 (0.7, 19.9)",81,sex,Male,Rajasthan,8,Jhunjhunun
104,dm_unscreened,22.8,2.8,42.7,Proportion,"22.8 (2.8, 42.7)",23,sex,Female,Rajasthan,8,Alwar
104,dm_undiagnosed,26.1,5.4,46.8,Proportion,"26.1 (5.4, 46.8)",23,sex,Female,Rajasthan,8,Alwar
104,dm_unscreened,28.7,14,43.4,Proportion,"28.7 (14, 43.4)",30,sex,Male,Rajasthan,8,Alwar
104,dm_undiagnosed,35.4,19.5,51.3,Proportion,"35.4 (19.5, 51.3)",30,sex,Male,Rajasthan,8,Alwar
105,dm_unscreened,39.8,15.4,64.1,Proportion,"39.8 (15.4, 64.1)",33,sex,Female,Rajasthan,8,Bharatpur
105,dm_undiagnosed,42.7,17.9,67.5,Proportion,"42.7 (17.9, 67.5)",33,sex,Female,Rajasthan,8,Bharatpur
105,dm_unscreened,20.2,9.3,31.2,Proportion,"20.2 (9.3, 31.2)",35,sex,Male,Rajasthan,8,Bharatpur
105,dm_undiagnosed,23.1,9.4,36.8,Proportion,"23.1 (9.4, 36.8)",35,sex,Male,Rajasthan,8,Bharatpur
106,dm_unscreened,40.4,12.8,68.1,Proportion,"40.4 (12.8, 68.1)",21,sex,Female,Rajasthan,8,Dhaulpur
106,dm_undiagnosed,48.7,22.1,75.2,Proportion,"48.7 (22.1, 75.2)",21,sex,Female,Rajasthan,8,Dhaulpur
106,dm_unscreened,35,1.3,68.7,Proportion,"35 (1.3, 68.7)",19,sex,Male,Rajasthan,8,Dhaulpur
106,dm_undiagnosed,51.8,30.5,73,Proportion,"51.8 (30.5, 73)",19,sex,Male,Rajasthan,8,Dhaulpur
107,dm_unscreened,27,-8.4,62.3,Proportion,"27 (-8.4, 62.3)",12,sex,Female,Rajasthan,8,Karauli
107,dm_undiagnosed,54.9,18.1,91.7,Proportion,"54.9 (18.1, 91.7)",12,sex,Female,Rajasthan,8,Karauli
107,dm_unscreened,16.5,3.9,29.1,Proportion,"16.5 (3.9, 29.1)",22,sex,Male,Rajasthan,8,Karauli
107,dm_undiagnosed,37.6,10.8,64.3,Proportion,"37.6 (10.8, 64.3)",22,sex,Male,Rajasthan,8,Karauli
108,dm_unscreened,14,-7.4,35.3,Proportion,"14 (-7.4, 35.3)",21,sex,Female,Rajasthan,8,Sawai Madhopur
108,dm_undiagnosed,35.3,1.3,69.3,Proportion,"35.3 (1.3, 69.3)",21,sex,Female,Rajasthan,8,Sawai Madhopur
108,dm_unscreened,14,0.7,27.4,Proportion,"14 (0.7, 27.4)",28,sex,Male,Rajasthan,8,Sawai Madhopur
108,dm_undiagnosed,17.3,2.7,32,Proportion,"17.3 (2.7, 32)",28,sex,Male,Rajasthan,8,Sawai Madhopur
109,dm_unscreened,47.1,9.2,85,Proportion,"47.1 (9.2, 85)",19,sex,Female,Rajasthan,8,Dausa
109,dm_undiagnosed,49.6,12.6,86.6,Proportion,"49.6 (12.6, 86.6)",19,sex,Female,Rajasthan,8,Dausa
109,dm_unscreened,29.5,2.6,56.3,Proportion,"29.5 (2.6, 56.3)",27,sex,Male,Rajasthan,8,Dausa
109,dm_undiagnosed,29.5,2.6,56.3,Proportion,"29.5 (2.6, 56.3)",27,sex,Male,Rajasthan,8,Dausa
110,dm_unscreened,19.1,4.4,33.7,Proportion,"19.1 (4.4, 33.7)",50,sex,Female,Rajasthan,8,Jaipur
110,dm_undiagnosed,28,10.4,45.5,Proportion,"28 (10.4, 45.5)",50,sex,Female,Rajasthan,8,Jaipur
110,dm_unscreened,21.6,6.9,36.3,Proportion,"21.6 (6.9, 36.3)",43,sex,Male,Rajasthan,8,Jaipur
110,dm_undiagnosed,22.9,8.3,37.5,Proportion,"22.9 (8.3, 37.5)",43,sex,Male,Rajasthan,8,Jaipur
111,dm_unscreened,12.7,3.4,22,Proportion,"12.7 (3.4, 22)",56,sex,Female,Rajasthan,8,Sikar
111,dm_undiagnosed,14.8,5.2,24.5,Proportion,"14.8 (5.2, 24.5)",56,sex,Female,Rajasthan,8,Sikar
111,dm_unscreened,3.5,-0.5,7.6,Proportion,"3.5 (-0.5, 7.6)",71,sex,Male,Rajasthan,8,Sikar
111,dm_undiagnosed,5.2,0.9,9.4,Proportion,"5.2 (0.9, 9.4)",71,sex,Male,Rajasthan,8,Sikar
112,dm_unscreened,9.3,2.1,16.5,Proportion,"9.3 (2.1, 16.5)",37,sex,Female,Rajasthan,8,Nagaur
112,dm_undiagnosed,16.8,8.9,24.7,Proportion,"16.8 (8.9, 24.7)",37,sex,Female,Rajasthan,8,Nagaur
112,dm_unscreened,32.7,-2.6,68,Proportion,"32.7 (-2.6, 68)",21,sex,Male,Rajasthan,8,Nagaur
112,dm_undiagnosed,32.7,-2.6,68,Proportion,"32.7 (-2.6, 68)",21,sex,Male,Rajasthan,8,Nagaur
113,dm_unscreened,3.1,-0.9,7.2,Proportion,"3.1 (-0.9, 7.2)",64,sex,Female,Rajasthan,8,Jodhpur
113,dm_undiagnosed,3.1,-0.9,7.2,Proportion,"3.1 (-0.9, 7.2)",64,sex,Female,Rajasthan,8,Jodhpur
113,dm_unscreened,7.7,-3.6,19,Proportion,"7.7 (-3.6, 19)",49,sex,Male,Rajasthan,8,Jodhpur
113,dm_undiagnosed,10.7,-2.1,23.4,Proportion,"10.7 (-2.1, 23.4)",49,sex,Male,Rajasthan,8,Jodhpur
114,dm_unscreened,2.9,-2.8,8.5,Proportion,"2.9 (-2.8, 8.5)",23,sex,Female,Rajasthan,8,Jaisalmer
114,dm_undiagnosed,8.6,-0.5,17.6,Proportion,"8.6 (-0.5, 17.6)",23,sex,Female,Rajasthan,8,Jaisalmer
114,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",37,sex,Male,Rajasthan,8,Jaisalmer
114,dm_undiagnosed,9.5,-6.1,25.1,Proportion,"9.5 (-6.1, 25.1)",37,sex,Male,Rajasthan,8,Jaisalmer
115,dm_unscreened,5.2,-1.9,12.3,Proportion,"5.2 (-1.9, 12.3)",24,sex,Female,Rajasthan,8,Barmer
115,dm_undiagnosed,8,0,16,Proportion,"8 (0, 16)",24,sex,Female,Rajasthan,8,Barmer
115,dm_unscreened,16.5,-5.4,38.4,Proportion,"16.5 (-5.4, 38.4)",9,sex,Male,Rajasthan,8,Barmer
115,dm_undiagnosed,32.7,2.1,63.4,Proportion,"32.7 (2.1, 63.4)",9,sex,Male,Rajasthan,8,Barmer
116,dm_unscreened,4.1,-0.9,9,Proportion,"4.1 (-0.9, 9)",38,sex,Female,Rajasthan,8,Jalor
116,dm_undiagnosed,5.3,-0.5,11,Proportion,"5.3 (-0.5, 11)",38,sex,Female,Rajasthan,8,Jalor
116,dm_unscreened,6.5,0.1,12.9,Proportion,"6.5 (0.1, 12.9)",20,sex,Male,Rajasthan,8,Jalor
116,dm_undiagnosed,18,-1.4,37.4,Proportion,"18 (-1.4, 37.4)",20,sex,Male,Rajasthan,8,Jalor
117,dm_unscreened,7.9,0.3,15.6,Proportion,"7.9 (0.3, 15.6)",14,sex,Female,Rajasthan,8,Sirohi
117,dm_undiagnosed,14.7,-0.2,29.7,Proportion,"14.7 (-0.2, 29.7)",14,sex,Female,Rajasthan,8,Sirohi
117,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",28,sex,Male,Rajasthan,8,Sirohi
117,dm_undiagnosed,11.5,0.2,22.8,Proportion,"11.5 (0.2, 22.8)",28,sex,Male,Rajasthan,8,Sirohi
118,dm_unscreened,2.3,-1.1,5.7,Proportion,"2.3 (-1.1, 5.7)",67,sex,Female,Rajasthan,8,Pali
118,dm_undiagnosed,6.2,0.9,11.6,Proportion,"6.2 (0.9, 11.6)",67,sex,Female,Rajasthan,8,Pali
118,dm_unscreened,8.4,0.2,16.5,Proportion,"8.4 (0.2, 16.5)",46,sex,Male,Rajasthan,8,Pali
118,dm_undiagnosed,10.3,1.5,19.1,Proportion,"10.3 (1.5, 19.1)",46,sex,Male,Rajasthan,8,Pali
119,dm_unscreened,8.5,0.5,16.5,Proportion,"8.5 (0.5, 16.5)",40,sex,Female,Rajasthan,8,Ajmer
119,dm_undiagnosed,17,5.5,28.5,Proportion,"17 (5.5, 28.5)",40,sex,Female,Rajasthan,8,Ajmer
119,dm_unscreened,21.9,1.9,41.9,Proportion,"21.9 (1.9, 41.9)",42,sex,Male,Rajasthan,8,Ajmer
119,dm_undiagnosed,24.1,4,44.2,Proportion,"24.1 (4, 44.2)",42,sex,Male,Rajasthan,8,Ajmer
120,dm_unscreened,20.2,2.2,38.2,Proportion,"20.2 (2.2, 38.2)",33,sex,Female,Rajasthan,8,Tonk
120,dm_undiagnosed,29.5,11.3,47.7,Proportion,"29.5 (11.3, 47.7)",33,sex,Female,Rajasthan,8,Tonk
120,dm_unscreened,31.5,-3.9,67,Proportion,"31.5 (-3.9, 67)",18,sex,Male,Rajasthan,8,Tonk
120,dm_undiagnosed,38.2,2.8,73.5,Proportion,"38.2 (2.8, 73.5)",18,sex,Male,Rajasthan,8,Tonk
121,dm_unscreened,24.3,8.9,39.6,Proportion,"24.3 (8.9, 39.6)",28,sex,Female,Rajasthan,8,Bundi
121,dm_undiagnosed,32.1,13.9,50.2,Proportion,"32.1 (13.9, 50.2)",28,sex,Female,Rajasthan,8,Bundi
121,dm_unscreened,29.2,-7.7,66.2,Proportion,"29.2 (-7.7, 66.2)",22,sex,Male,Rajasthan,8,Bundi
121,dm_undiagnosed,30.7,-6.1,67.6,Proportion,"30.7 (-6.1, 67.6)",22,sex,Male,Rajasthan,8,Bundi
122,dm_unscreened,13.3,3.1,23.4,Proportion,"13.3 (3.1, 23.4)",29,sex,Female,Rajasthan,8,Bhilwara
122,dm_undiagnosed,24.9,0.6,49.3,Proportion,"24.9 (0.6, 49.3)",29,sex,Female,Rajasthan,8,Bhilwara
122,dm_unscreened,38.1,5.7,70.5,Proportion,"38.1 (5.7, 70.5)",28,sex,Male,Rajasthan,8,Bhilwara
122,dm_undiagnosed,48.8,15.5,82.1,Proportion,"48.8 (15.5, 82.1)",28,sex,Male,Rajasthan,8,Bhilwara
123,dm_unscreened,19.2,3.2,35.2,Proportion,"19.2 (3.2, 35.2)",24,sex,Female,Rajasthan,8,Rajsamand
123,dm_undiagnosed,20.7,4.6,36.8,Proportion,"20.7 (4.6, 36.8)",24,sex,Female,Rajasthan,8,Rajsamand
123,dm_unscreened,3.1,-2.4,8.6,Proportion,"3.1 (-2.4, 8.6)",29,sex,Male,Rajasthan,8,Rajsamand
123,dm_undiagnosed,8,0.6,15.3,Proportion,"8 (0.6, 15.3)",29,sex,Male,Rajasthan,8,Rajsamand
124,dm_unscreened,2.7,-1.1,6.4,Proportion,"2.7 (-1.1, 6.4)",46,sex,Female,Rajasthan,8,Dungarpur
124,dm_undiagnosed,6.3,0.7,11.9,Proportion,"6.3 (0.7, 11.9)",46,sex,Female,Rajasthan,8,Dungarpur
124,dm_unscreened,7.5,-6.3,21.2,Proportion,"7.5 (-6.3, 21.2)",51,sex,Male,Rajasthan,8,Dungarpur
124,dm_undiagnosed,11,-3.9,26,Proportion,"11 (-3.9, 26)",51,sex,Male,Rajasthan,8,Dungarpur
